15,0,64,0,15,15,15,15,0,15,15,15,15,15,0,0,15,0,0,0,15,0,0,15,0,0,15,0,0,0,0,15,0,246,0,64,64,64,0,15,
15,0,64,0,0,0,0,15,0,0,0,0,15,15,0,0,15,0,249,255,15,0,0,15,0,0,15,0,0,0,0,15,0,202,0,0,0,0,0,15,
15,0,64,0,15,15,0,15,0,0,0,0,15,15,0,0,15,0,0,15,15,0,0,0,0,0,15,0,31,32,0,15,15,15,15,15,15,0,0,15,
15,0,64,0,64,15,0,15,0,64,64,64,64,64,0,0,15,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,15,
15,0,64,0,64,64,0,15,0,15,64,64,64,64,0,0,15,0,15,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,15,
15,0,64,0,64,64,0,15,0,0,0,0,64,64,0,0,15,0,15,0,0,0,0,0,15,0,15,0,0,0,95,96,242,243,0,0,15,0,0,15,
15,0,64,0,64,64,0,15,0,0,0,0,64,64,0,15,0,0,15,0,0,0,0,0,15,0,15,15,248,248,248,0,249,249,0,0,15,0,0,15,
15,0,64,0,15,64,64,64,0,15,15,0,64,64,0,0,0,0,15,15,15,15,15,15,15,0,15,15,0,0,0,0,0,0,0,0,15,0,0,15,
15,0,64,0,0,0,0,0,0,15,15,0,64,64,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,15,15,15,15,15,0,0,15,
15,0,15,15,15,15,0,0,15,15,15,15,15,15,15,0,0,15,0,0,0,15,0,0,0,0,15,0,64,64,0,0,15,15,15,15,15,15,0,15,
15,0,0,0,0,15,15,15,15,15,0,0,0,0,0,0,0,64,0,64,0,15,0,0,15,15,15,0,0,0,0,0,15,216,0,0,0,0,0,15,
15,0,15,0,0,15,15,15,15,15,0,0,0,0,0,0,0,64,0,64,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,
15,0,15,0,0,0,0,0,0,0,0,15,15,15,15,0,0,15,0,64,0,15,0,0,15,15,15,15,15,15,15,15,15,0,15,15,15,15,15,15,
15,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,0,64,0,0,0,15,15,15,0,0,0,0,0,0,15,0,15,15,15,15,15,15,
15,0,15,0,0,64,0,0,15,15,15,15,0,0,15,0,0,15,0,64,0,0,0,0,15,15,73,74,0,0,15,0,15,0,0,0,0,15,0,15,
15,0,15,0,0,64,0,0,64,0,0,0,0,0,15,0,0,15,0,64,0,0,0,0,15,15,15,15,15,15,15,0,15,15,15,0,0,15,0,15,
15,0,0,0,0,64,0,0,64,0,0,15,0,0,15,0,0,15,0,64,0,0,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,15,0,15,
15,64,64,64,64,64,0,0,64,0,0,15,0,0,15,0,0,15,0,64,0,0,15,0,0,0,0,0,0,15,15,0,15,15,15,15,15,15,0,15,
15,0,0,0,0,0,0,0,64,0,0,15,0,0,15,0,0,15,0,64,0,0,15,0,15,15,0,0,0,15,15,0,15,0,0,15,0,0,0,15,
15,0,64,64,64,64,0,0,64,0,0,15,0,0,15,0,0,15,0,64,0,0,15,0,15,15,0,183,0,15,15,0,15,246,0,0,15,0,0,15,
15,0,0,0,0,0,0,0,64,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,0,15,248,0,0,0,0,0,15,
15,0,64,64,64,64,64,15,64,0,0,64,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15,15,15,0,0,15,
15,0,64,0,0,0,0,0,64,0,0,64,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
15,0,64,0,0,0,0,0,64,0,0,64,0,0,95,96,0,0,15,0,15,15,15,15,15,15,15,15,15,15,15,0,0,31,32,0,0,0,0,15,
15,0,64,0,0,15,0,0,64,0,0,64,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,15,
15,0,0,0,0,15,0,64,64,64,0,64,15,15,15,15,15,15,15,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,64,
15,0,0,178,179,15,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,64,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,64,64,64
